symbol,company,date,quote,open,low,high,avg_volume
AVGO,Broadcom Inc.,2024-01-19,1206.0635986328,1152.4022376743,1151.0977346644,1211.8390511129,5304900
AVGO,Broadcom Inc.,2024-01-22,1215.32421875,1211.092241749,1203.0962654428,1226.1082481488,3122200
AVGO,Broadcom Inc.,2024-01-23,1221.1096191406,1215.8220790266,1198.4162262872,1221.7767000635,1695200
AVGO,Broadcom Inc.,2024-01-24,1248.552734375,1237.0318525196,1225.7896908939,1279.1026838121,3480500
AVGO,Broadcom Inc.,2024-01-25,1224.7839355469,1275.5676597037,1223.5890730113,1275.5676597037,3635600
AVGO,Broadcom Inc.,2024-01-26,1199.7705078125,1214.5276076174,1195.140202612,1216.0312139317,2581800
AVGO,Broadcom Inc.,2024-01-29,1212.6058349609,1209.7579779193,1199.8800018005,1218.4808392032,2152600
AVGO,Broadcom Inc.,2024-01-30,1203.0366210938,1211.6100943026,1199.183037365,1222.7924520829,2068300
AVGO,Broadcom Inc.,2024-01-31,1174.9959716797,1184.405848425,1169.3301596191,1192.1429176192,2740000
AVGO,Broadcom Inc.,2024-02-01,1194.9211425781,1182.3147956444,1174.1097486318,1197.9880375023,1941100
AVGO,Broadcom Inc.,2024-02-02,1219.1479492188,1203.6240952331,1200.0393859404,1229.4540340174,2668600
AVGO,Broadcom Inc.,2024-02-05,1237.8283691406,1221.7567993534,1216.9672602982,1242.4586742247,2204500
AVGO,Broadcom Inc.,2024-02-06,1217.4650878906,1258.2114791614,1206.8004235222,1266.715302169,2535400
AVGO,Broadcom Inc.,2024-02-07,1251.7292480469,1228.7669801694,1221.4978886349,1254.1688097187,2576800
AVGO,Broadcom Inc.,2024-02-08,1269.3541259766,1261.6270241392,1259.6454728705,1290.4741416827,2932600
AVGO,Broadcom Inc.,2024-02-09,1277.9973144531,1246.7206009678,1243.6934536644,1280.2975768836,2629300
AVGO,Broadcom Inc.,2024-02-12,1259.6354980469,1284.5394475388,1253.6609423249,1284.5991298886,2477800
AVGO,Broadcom Inc.,2024-02-13,1246.3421630859,1229.8822325399,1221.8862561182,1250.5442381962,3190700
AVGO,Broadcom Inc.,2024-02-14,1256.8673095703,1263.8575594999,1236.0559153086,1267.6016242967,2730600
AVGO,Broadcom Inc.,2024-02-15,1259.7052001953,1274.5221038652,1239.5709757461,1274.5719404527,2187300
AVGO,Broadcom Inc.,2024-02-16,1240.1982421875,1253.7007962997,1237.121380063,1270.2702452195,2126300
AVGO,Broadcom Inc.,2024-02-20,1221.3486328125,1230.6190888003,1207.4179697612,1232.4711865344,2632900
AVGO,Broadcom Inc.,2024-02-21,1222.2447509766,1212.8348738522,1197.5400250047,1222.8423038216,2064000
AVGO,Broadcom Inc.,2024-02-22,1299.3663330078,1276.2746116667,1271.0568426664,1305.4205057841,4081900
AVGO,Broadcom Inc.,2024-02-23,1290.8724365234,1302.8215477314,1283.3544054341,1314.0238394888,2311500
AVGO,Broadcom Inc.,2024-02-26,1303.5783691406,1304.4446748641,1295.9408515983,1313.1974379534,1628200
AVGO,Broadcom Inc.,2024-02-27,1290.7330322266,1303.5783512507,1286.7400277891,1306.3763716205,1212600
AVGO,Broadcom Inc.,2024-02-28,1283.9520263672,1287.5168009744,1277.5293058205,1293.0134118702,1096700
AVGO,Broadcom Inc.,2024-02-29,1294.9749755859,1297.7830848234,1281.8210344015,1302.851465521,2753600
AVGO,Broadcom Inc.,2024-03-01,1393.2365722656,1320.307171448,1314.4022653636,1401.7901105487,4441500
AVGO,Broadcom Inc.,2024-03-04,1396.3134765625,1397.1997169454,1379.3157968668,1432.0712278495,3485400
AVGO,Broadcom Inc.,2024-03-05,1337.0557861328,1389.0842090153,1326.7197998445,1389.0842090153,3604000
AVGO,Broadcom Inc.,2024-03-06,1344.2750244141,1385.6786514071,1341.3475504839,1388.9148690584,4319600
AVGO,Broadcom Inc.,2024-03-07,1401.0433349609,1376.1294172478,1367.0680317179,1408.3124266408,6283200
AVGO,Broadcom Inc.,2024-03-08,1303.1700439453,1388.3373635649,1296.0603081642,1407.0078498958,7390200
AVGO,Broadcom Inc.,2024-03-11,1287.6362304688,1272.5107054075,1247.2482974306,1293.5112345093,3110500
AVGO,Broadcom Inc.,2024-03-12,1286.4014892578,1301.4573645425,1253.9397614,1302.2440532619,4278900
AVGO,Broadcom Inc.,2024-03-13,1252.5357666016,1277.4397168318,1247.0491230434,1277.4397168318,3783800
AVGO,Broadcom Inc.,2024-03-14,1256.9171142578,1257.1859887179,1242.4188004676,1267.731045697,3802900
AVGO,Broadcom Inc.,2024-03-15,1230.2606201172,1248.1444183205,1224.8535936132,1261.9954642742,8877600
AVGO,Broadcom Inc.,2024-03-18,1231.9932861328,1248.662287896,1226.4767404474,1257.5245704047,2573700
AVGO,Broadcom Inc.,2024-03-19,1232.7600097656,1211.7892600682,1198.9141600853,1235.0104355609,2449100
AVGO,Broadcom Inc.,2024-03-20,1276.0,1239.0200195312,1226.5899658203,1287.9899902344,4094600
AVGO,Broadcom Inc.,2024-03-21,1348.0,1328.3199462891,1316.0,1403.6099853516,7246800
AVGO,Broadcom Inc.,2024-03-22,1353.4699707031,1350.0,1346.1500244141,1376.2199707031,3859500
AVGO,Broadcom Inc.,2024-03-25,1351.5799560547,1345.0300292969,1337.4699707031,1358.4399414062,2123700
AVGO,Broadcom Inc.,2024-03-26,1331.4899902344,1364.6899414062,1330.5100097656,1379.9399414062,2352200
AVGO,Broadcom Inc.,2024-03-27,1318.7299804688,1350.0,1296.0200195312,1350.0,2558300
AVGO,Broadcom Inc.,2024-03-28,1325.4100341797,1317.9000244141,1311.5300292969,1330.0899658203,1985600
AVGO,Broadcom Inc.,2024-04-01,1350.2600097656,1325.6800537109,1325.4100341797,1362.9799804688,1725200
AVGO,Broadcom Inc.,2024-04-02,1338.7600097656,1315.7900390625,1303.4100341797,1342.3699951172,2469400
AVGO,Broadcom Inc.,2024-04-03,1363.2099609375,1328.0,1325.2700195312,1376.8199462891,2865000
AVGO,Broadcom Inc.,2024-04-04,1317.5,1385.3199462891,1315.0,1403.9799804688,2701400
AVGO,Broadcom Inc.,2024-04-05,1339.4300537109,1326.0,1314.1999511719,1361.2299804688,1941600
AVGO,Broadcom Inc.,2024-04-08,1336.0999755859,1333.6500244141,1315.75,1342.5,1713900
AVGO,Broadcom Inc.,2024-04-09,1334.0799560547,1357.3699951172,1308.6400146484,1359.4799804688,1800800
AVGO,Broadcom Inc.,2024-04-10,1322.3699951172,1323.0,1315.4799804688,1335.75,1746700
AVGO,Broadcom Inc.,2024-04-11,1382.4599609375,1332.6800537109,1323.6500244141,1391.8699951172,3171300
AVGO,Broadcom Inc.,2024-04-12,1344.0699462891,1352.0100097656,1336.6199951172,1366.5100097656,2778000
AVGO,Broadcom Inc.,2024-04-15,1310.6899414062,1370.0,1306.0,1370.0,2437000
AVGO,Broadcom Inc.,2024-04-16,1329.0600585938,1315.3800048828,1311.0,1336.3199462891,1892300
AVGO,Broadcom Inc.,2024-04-17,1282.6300048828,1343.1099853516,1281.4200439453,1347.0,2471800
AVGO,Broadcom Inc.,2024-04-18,1258.9899902344,1288.0,1255.4599609375,1292.6500244141,2488800
AVGO,Broadcom Inc.,2024-04-19,1204.7099609375,1258.9899902344,1197.5600585938,1260.0,4455800
AVGO,Broadcom Inc.,2024-04-22,1224.4599609375,1224.5,1200.5400390625,1233.1999511719,2516200
AVGO,Broadcom Inc.,2024-04-23,1249.1899414062,1228.1700439453,1228.0200195312,1257.9000244141,2202500
AVGO,Broadcom Inc.,2024-04-24,1256.8199462891,1263.9000244141,1244.9599609375,1285.6199951172,2010800
AVGO,Broadcom Inc.,2024-04-25,1294.4200439453,1272.4499511719,1257.0,1308.0300292969,3041000
AVGO,Broadcom Inc.,2024-04-26,1344.0699462891,1310.0,1303.1300048828,1355.8299560547,2410000
AVGO,Broadcom Inc.,2024-04-29,1338.6199951172,1344.0799560547,1325.6999511719,1352.9799804688,1337200
AVGO,Broadcom Inc.,2024-04-30,1300.2700195312,1328.8800048828,1299.0500488281,1348.3499755859,2211300
AVGO,Broadcom Inc.,2024-05-01,1242.8599853516,1278.3299560547,1241.3499755859,1292.3699951172,3095800
AVGO,Broadcom Inc.,2024-05-02,1238.5699462891,1256.2800292969,1223.3100585938,1264.4499511719,2948000
AVGO,Broadcom Inc.,2024-05-03,1278.1099853516,1259.0,1247.1400146484,1283.8800048828,2489800
AVGO,Broadcom Inc.,2024-05-06,1310.3100585938,1286.2199707031,1275.0699462891,1310.7700195312,1628700
AVGO,Broadcom Inc.,2024-05-07,1303.1099853516,1316.4399414062,1296.7600097656,1318.9899902344,1241300
AVGO,Broadcom Inc.,2024-05-08,1325.3699951172,1293.5,1288.4899902344,1337.9100341797,1391800
AVGO,Broadcom Inc.,2024-05-09,1305.6700439453,1317.8299560547,1302.0,1321.6099853516,1217000
AVGO,Broadcom Inc.,2024-05-10,1332.8000488281,1315.3100585938,1315.3100585938,1344.0,1630000
AVGO,Broadcom Inc.,2024-05-13,1337.5100097656,1348.0,1330.1099853516,1358.3900146484,1850700
AVGO,Broadcom Inc.,2024-05-14,1380.0300292969,1332.3399658203,1325.8000488281,1381.9899902344,1942000
AVGO,Broadcom Inc.,2024-05-15,1436.1700439453,1380.0,1369.9799804688,1438.9499511719,3275700
AVGO,Broadcom Inc.,2024-05-16,1412.1300048828,1426.0,1405.0600585938,1445.4000244141,2839500
AVGO,Broadcom Inc.,2024-05-17,1395.2900390625,1412.4200439453,1381.7800292969,1419.5300292969,1817400
AVGO,Broadcom Inc.,2024-05-20,1414.0300292969,1396.0,1393.1600341797,1416.9399414062,2717000
AVGO,Broadcom Inc.,2024-05-21,1399.1999511719,1398.6800537109,1393.4599609375,1409.3900146484,1533300
AVGO,Broadcom Inc.,2024-05-22,1392.2399902344,1396.0100097656,1384.2199707031,1405.0,2100200
AVGO,Broadcom Inc.,2024-05-23,1393.2900390625,1428.4300537109,1378.0,1429.0,3103900
AVGO,Broadcom Inc.,2024-05-24,1407.8399658203,1399.7900390625,1392.0200195312,1413.5799560547,1672100
AVGO,Broadcom Inc.,2024-05-28,1412.4499511719,1410.0,1392.5400390625,1417.1800537109,2291900
AVGO,Broadcom Inc.,2024-05-29,1390.6700439453,1399.0999755859,1383.0,1399.0999755859,2686100
AVGO,Broadcom Inc.,2024-05-30,1364.0799560547,1379.0,1355.6400146484,1382.7800292969,2172800
AVGO,Broadcom Inc.,2024-05-31,1328.5500488281,1361.3599853516,1307.2600097656,1362.5500488281,7309100
AVGO,Broadcom Inc.,2024-06-03,1321.9000244141,1352.6999511719,1302.5300292969,1353.0,2627800
AVGO,Broadcom Inc.,2024-06-04,1330.8199462891,1320.4000244141,1307.0100097656,1331.9899902344,2304800
AVGO,Broadcom Inc.,2024-06-05,1413.0899658203,1346.0,1340.5400390625,1414.3499755859,3294700
AVGO,Broadcom Inc.,2024-06-06,1401.2700195312,1421.8699951172,1388.2399902344,1422.6899414062,2017200
AVGO,Broadcom Inc.,2024-06-07,1406.6400146484,1407.7800292969,1397.0200195312,1425.0,1785900
AVGO,Broadcom Inc.,2024-06-10,1440.4699707031,1409.8000488281,1409.1300048828,1449.0500488281,3108200
AVGO,Broadcom Inc.,2024-06-11,1461.0300292969,1438.1999511719,1416.2299804688,1465.0100097656,3484400
AVGO,Broadcom Inc.,2024-06-12,1495.5100097656,1500.0,1476.4000244141,1505.8000488281,5669700
AVGO,Broadcom Inc.,2024-06-13,1678.9899902344,1710.0,1652.5200195312,1735.8499755859,8906100
AVGO,Broadcom Inc.,2024-06-14,1735.0400390625,1686.8599853516,1682.0999755859,1747.2399902344,6970500
AVGO,Broadcom Inc.,2024-06-17,1828.8699951172,1800.0,1778.5799560547,1843.0,8752800
AVGO,Broadcom Inc.,2024-06-18,1802.5200195312,1839.5899658203,1785.0100097656,1851.6199951172,8679700
AVGO,Broadcom Inc.,2024-06-20,1734.5600585938,1803.4599609375,1722.2199707031,1804.75,6815700
AVGO,Broadcom Inc.,2024-06-21,1658.6300048828,1695.6600341797,1651.4200439453,1714.0,9928900
AVGO,Broadcom Inc.,2024-06-24,1617.0,1642.0,1607.5500488281,1661.0,2987183
GOOGL,Alphabet Inc.,2023-12-26,141.3577728271,141.4276846572,141.0281492937,142.5164314779,16780300
GOOGL,Alphabet Inc.,2023-12-27,140.2090759277,141.4276785475,139.729630464,141.9171223018,19628600
GOOGL,Alphabet Inc.,2023-12-28,140.0692443848,140.6186169457,139.5897988958,140.9782048727,16045700
GOOGL,Alphabet Inc.,2023-12-29,139.5298614502,139.469932673,138.6209010187,140.1990915315,18727200
GOOGL,Alphabet Inc.,2024-01-02,138.0115966797,138.3911659155,136.3235316987,139.2901280369,23711200
GOOGL,Alphabet Inc.,2024-01-03,138.7607421875,137.0926584816,136.9228551962,139.4699349594,24212100
GOOGL,Alphabet Inc.,2024-01-04,136.2336425781,138.261314177,136.1936951401,139.0004713316,27137700
GOOGL,Alphabet Inc.,2024-01-05,135.5744018555,136.5932368476,134.9950649086,137.0027705026,22506000
GOOGL,Alphabet Inc.,2024-01-08,138.6808319092,136.1337521489,136.1037877598,138.8506351944,21404000
GOOGL,Alphabet Inc.,2024-01-09,140.7884216309,138.3412331895,137.9916283087,141.3278111474,24759600
GOOGL,Alphabet Inc.,2024-01-10,142.116897583,140.838366117,140.7484729455,142.8360734378,21320200
GOOGL,Alphabet Inc.,2024-01-11,141.9171295166,143.3255168319,140.4787778109,145.0535293922,24008700
GOOGL,Alphabet Inc.,2024-01-12,142.4864654541,142.5064467944,141.6574303464,143.0358380036,18768600
GOOGL,Alphabet Inc.,2024-01-16,142.3266601562,141.8372163875,141.2878438391,144.1845285299,22670500
GOOGL,Alphabet Inc.,2024-01-17,141.3078308105,141.1879732466,138.7407695465,141.6774017936,20968600
GOOGL,Alphabet Inc.,2024-01-18,143.3155212402,141.8871677986,141.8272390166,144.0446953978,25746400
GOOGL,Alphabet Inc.,2024-01-19,146.2122039795,144.5740845828,144.2144966547,146.2821158104,33300700
GOOGL,Alphabet Inc.,2024-01-22,145.8226470947,146.9313752349,145.6728099053,148.2198897129,32200400
GOOGL,Alphabet Inc.,2024-01-23,146.8714294434,145.7227538779,145.3332015761,147.0112683404,21636100
GOOGL,Alphabet Inc.,2024-01-24,148.5295257568,148.3697055246,147.9302227477,149.6782165299,25233500
GOOGL,Alphabet Inc.,2024-01-25,151.695892334,149.8979680354,149.368561602,152.8745475151,29149100
GOOGL,Alphabet Inc.,2024-01-26,152.0155334473,150.9267866695,150.8368782612,152.3651230662,26115500
GOOGL,Alphabet Inc.,2024-01-29,153.3340148926,151.8856801808,151.2563975181,153.6037096396,27784300
GOOGL,Alphabet Inc.,2024-01-30,151.2863769531,152.6248371545,151.0166822064,153.4438892027,36331800
GOOGL,Alphabet Inc.,2024-01-31,139.9393920898,143.4553457035,139.7096447936,143.8349149396,71910000
GOOGL,Alphabet Inc.,2024-02-01,140.9981842041,141.9570751683,140.6285979913,142.8960000333,40466500
GOOGL,Alphabet Inc.,2024-02-02,142.2167816162,139.1003479945,136.3435175226,142.4564967278,62470600
GOOGL,Alphabet Inc.,2024-02-05,143.5152740479,142.6562746067,142.6163119287,145.3032304786,38505400
GOOGL,Alphabet Inc.,2024-02-06,143.9348144531,144.4841717576,143.0258539902,145.1933645425,29128200
GOOGL,Alphabet Inc.,2024-02-07,145.3731536865,144.5940490579,143.7649986985,145.4530638076,25208900
GOOGL,Alphabet Inc.,2024-02-08,145.7427368164,145.662826697,144.9336678147,146.1622535121,22563800
GOOGL,Alphabet Inc.,2024-02-09,148.8291931152,146.5118453429,146.0124185203,149.2686911577,26829500
GOOGL,Alphabet Inc.,2024-02-12,147.3608703613,148.2498494555,147.2010501274,149.1687929384,21564100
GOOGL,Alphabet Inc.,2024-02-13,144.9736175537,144.7538685323,143.5252828154,146.5018624126,27837700
GOOGL,Alphabet Inc.,2024-02-14,145.7727050781,145.9125439804,143.924819717,146.3520420279,22704200
GOOGL,Alphabet Inc.,2024-02-15,142.606338501,142.9759094707,140.2989890304,143.3554787312,37590700
GOOGL,Alphabet Inc.,2024-02-16,140.3589172363,142.8260869372,139.9793479773,143.0258546162,31451100
GOOGL,Alphabet Inc.,2024-02-20,140.9582214355,139.4999036497,139.3301003591,141.9171276404,25144700
GOOGL,Alphabet Inc.,2024-02-21,142.3865814209,141.2878363822,140.5187148551,142.526420313,23315700
GOOGL,Alphabet Inc.,2024-02-22,143.9248199463,144.7638533612,142.6363054334,144.8337804331,27191900
GOOGL,Alphabet Inc.,2024-02-23,143.7949676514,143.5052915789,143.2655612336,144.5141282048,19493800
GOOGL,Alphabet Inc.,2024-02-26,137.4123077393,141.9770611203,137.2325061518,142.2767202718,53641800
GOOGL,Alphabet Inc.,2024-02-27,138.7207946777,137.8617799607,136.932838175,139.0903656374,33099200
GOOGL,Alphabet Inc.,2024-02-28,136.2236633301,137.7419098783,135.2547740869,137.8517843876,37328600
GOOGL,Alphabet Inc.,2024-02-29,138.30128479,137.122629543,136.243633443,138.7008201584,42133000
GOOGL,Alphabet Inc.,2024-03-01,136.9827880859,138.2713025801,136.763039065,138.710800622,31119500
GOOGL,Alphabet Inc.,2024-03-04,133.1971435547,135.5044931035,131.7587918252,135.5044931035,55999400
GOOGL,Alphabet Inc.,2024-03-05,132.5179138184,131.7288261297,130.5202064897,133.0872677229,40194800
GOOGL,Alphabet Inc.,2024-03-06,131.2493591309,132.9673885708,130.7000018347,133.4268679406,35318600
GOOGL,Alphabet Inc.,2024-03-07,134.2259521484,132.6377633351,131.4591233985,134.7853077279,37738200
GOOGL,Alphabet Inc.,2024-03-08,135.254776001,134.0561546728,133.8463887008,137.9316964592,39343100
GOOGL,Alphabet Inc.,2024-03-11,137.5121765137,135.9739486397,135.9739486397,138.9405451207,32437800
GOOGL,Alphabet Inc.,2024-03-12,138.3412322998,136.8729161962,136.8729161962,139.2202284003,27563400
GOOGL,Alphabet Inc.,2024-03-13,139.6297454834,138.8406578035,138.8306747538,140.9282582809,23347200
GOOGL,Alphabet Inc.,2024-03-14,142.9359588623,141.0281447936,140.2989859199,143.4253873808,42753400
GOOGL,Alphabet Inc.,2024-03-15,141.0181427002,142.3366367565,139.8694671667,143.0158498827,49460600
GOOGL,Alphabet Inc.,2024-03-18,147.5106964111,148.4396382103,147.0012865479,151.9755733459,69273700
GOOGL,Alphabet Inc.,2024-03-19,146.8614501953,147.9901596913,145.9125422809,148.6194271235,24070400
GOOGL,Alphabet Inc.,2024-03-20,148.5694885254,147.8303313816,146.5717813446,148.689346079,21311500
GOOGL,Alphabet Inc.,2024-03-21,147.4308013916,149.2986527962,146.7315916599,150.1976149637,24755600
GOOGL,Alphabet Inc.,2024-03-22,150.5971679688,148.9490503136,148.8092114133,151.4062369807,29175700
GOOGL,Alphabet Inc.,2024-03-25,149.8979644775,149.7681086346,147.6505439164,150.2076066496,19229300
GOOGL,Alphabet Inc.,2024-03-26,150.4972686768,150.0477876092,149.8080572606,152.085442228,22149100
GOOGL,Alphabet Inc.,2024-03-27,150.6970367432,151.0066789185,148.7292939451,151.4661582776,22879200
GOOGL,Alphabet Inc.,2024-03-28,150.7569732666,150.6770783874,149.9978499836,151.2564000889,24485400
GOOGL,Alphabet Inc.,2024-04-01,155.3117523193,150.5172519735,150.4373418563,155.5614657202,31730800
GOOGL,Alphabet Inc.,2024-04-02,154.3828125,153.3240301053,151.9755716268,154.5226513966,24586000
GOOGL,Alphabet Inc.,2024-04-03,154.742401123,153.4239222689,152.5549092546,154.9022213603,24705000
GOOGL,Alphabet Inc.,2024-04-04,150.3574371338,153.3240336624,150.2775270137,154.5925820521,34724700
GOOGL,Alphabet Inc.,2024-04-05,152.3251800537,149.8580103444,149.4285105951,153.2441235733,23449300
GOOGL,Alphabet Inc.,2024-04-08,154.6724853516,152.6048510932,152.4350478109,155.0920020327,20702000
GOOGL,Alphabet Inc.,2024-04-09,156.4204864502,155.9110613383,155.0120991569,158.3782310536,31113000
GOOGL,Alphabet Inc.,2024-04-10,155.9609985352,156.0309256021,154.5026655913,156.4304609406,22838600
GOOGL,Alphabet Inc.,2024-04-11,159.2272644043,156.730130273,156.2806491777,159.4969439167,27166400
GOOGL,Alphabet Inc.,2024-04-12,157.5491790771,157.7789263862,156.9598590923,160.0363301072,25329200
GOOGL,Alphabet Inc.,2024-04-15,154.6824798584,158.6778945361,154.4127851001,159.0574638077,27136500
GOOGL,Alphabet Inc.,2024-04-16,154.2229919434,154.0132412195,153.2541027182,155.4715589612,20779500
GOOGL,Alphabet Inc.,2024-04-17,155.2917785645,155.4416005158,154.4027994234,156.8999335545,21763100
GOOGL,Alphabet Inc.,2024-04-18,155.8311462402,155.1619161504,154.4427403317,156.7600880232,19883000
GOOGL,Alphabet Inc.,2024-04-19,153.9133453369,156.020927012,152.125404125,156.1807472436,32239100
GOOGL,Alphabet Inc.,2024-04-22,156.1008453369,154.1331024506,153.8833890411,157.4592868943,26446200
GOOGL,Alphabet Inc.,2024-04-23,158.0785675049,156.7800699994,156.1008416162,158.7877602772,21151600
GOOGL,Alphabet Inc.,2024-04-24,158.9475860596,157.3094666847,156.9898262012,159.3870841038,22779100
GOOGL,Alphabet Inc.,2024-04-25,155.8211669922,151.1565223477,150.6970429697,156.31061076,57109700
GOOGL,Alphabet Inc.,2024-04-26,171.7528839111,174.1701079411,169.4555174432,174.5097297691,64665300
GOOGL,Alphabet Inc.,2024-04-29,165.9595184326,168.8661860471,165.0206088576,169.3556297947,45610000
GOOGL,Alphabet Inc.,2024-04-30,162.5933990479,165.4201567606,162.4136127032,167.9073078836,33562900
GOOGL,Alphabet Inc.,2024-05-01,163.6721496582,164.1116476758,162.9030281273,166.9284068706,33493200
GOOGL,Alphabet Inc.,2024-05-02,166.4289855957,164.6010816388,163.7021194756,166.5388601038,24294500
GOOGL,Alphabet Inc.,2024-05-03,167.0482788086,167.3679040299,162.8630798547,167.7674546081,34662400
GOOGL,Alphabet Inc.,2024-05-06,167.9073028564,167.268037137,165.8396685074,167.9472502958,21871300
GOOGL,Alphabet Inc.,2024-05-07,171.0536804199,168.3068329971,168.1969584906,171.5630902733,28039700
GOOGL,Alphabet Inc.,2024-05-08,169.185836792,168.8062675263,168.5465710631,169.9549431318,19569100
GOOGL,Alphabet Inc.,2024-05-09,169.7651672363,169.1958133595,167.9871937783,170.4943261083,15346700
GOOGL,Alphabet Inc.,2024-05-10,168.4566650391,167.837380642,165.9994935505,169.6553016339,29799900
GOOGL,Alphabet Inc.,2024-05-13,168.946105957,164.0716952619,163.8119987994,169.0859448585,31327600
GOOGL,Alphabet Inc.,2024-05-14,170.1447296143,169.5753909508,168.6065016765,171.0536901072,25127100
GOOGL,Alphabet Inc.,2024-05-15,172.3122406006,170.4344060708,170.3145332667,172.4520795043,26948400
GOOGL,Alphabet Inc.,2024-05-16,173.9803161621,173.0913370502,172.4920340232,174.9192410032,27867900
GOOGL,Alphabet Inc.,2024-05-17,175.8581695557,173.9803198338,173.4908913043,176.0679355264,24479300
GOOGL,Alphabet Inc.,2024-05-20,176.7171783447,175.9880194791,175.8781449726,178.5650636144,22554400
GOOGL,Alphabet Inc.,2024-05-21,177.6461181641,176.6971950547,175.6084482929,177.9457620499,16989400
GOOGL,Alphabet Inc.,2024-05-22,176.1778106689,176.4375071296,175.009153734,176.9469170014,17880000
GOOGL,Alphabet Inc.,2024-05-23,173.3510437012,176.8670126077,172.7517254503,178.0456525288,21024900
GOOGL,Alphabet Inc.,2024-05-24,174.7893981934,174.7793999029,173.4509227765,175.5685027876,16572500
GOOGL,Alphabet Inc.,2024-05-28,176.197769165,174.2500076908,174.1700975738,177.0667821622,20572200
GOOGL,Alphabet Inc.,2024-05-29,175.698348999,175.2288865694,174.5197090209,176.6372738583,23388700
GOOGL,Alphabet Inc.,2024-05-30,171.9127044678,174.9991586271,171.5930639799,175.0191399679,22958700
GOOGL,Alphabet Inc.,2024-05-31,172.3022460938,171.6629803991,169.2457565147,172.8616016714,37638900
GOOGL,Alphabet Inc.,2024-06-03,172.9714813232,172.342198659,170.9637910133,174.32992287,27459100
GOOGL,Alphabet Inc.,2024-06-04,173.5907592773,173.0813494316,171.6929435465,173.6507032956,26879600
GOOGL,Alphabet Inc.,2024-06-05,175.2089233398,174.9991573661,173.7306089562,176.447492118,22068500
GOOGL,Alphabet Inc.,2024-06-06,176.5273895264,175.6983392232,175.5485172822,176.9469062024,23251000
GOOGL,Alphabet Inc.,2024-06-07,174.2600097656,176.8470369911,174.100189528,177.6660890365,19661400
GOOGL,Alphabet Inc.,2024-06-10,175.0099945068,174.9700012207,172.7599945068,177.0599975586,23779200
GOOGL,Alphabet Inc.,2024-06-11,176.6199951172,176.2200012207,173.7700042725,176.8399963379,21540600
GOOGL,Alphabet Inc.,2024-06-12,177.7899932861,178.25,176.1100006104,180.4100036621,27864700
GOOGL,Alphabet Inc.,2024-06-13,175.1600036621,176.1100006104,174.8800048828,176.7400054932,20913300
GOOGL,Alphabet Inc.,2024-06-14,176.7899932861,174.2200012207,174.1499938965,177.0599975586,18063600
GOOGL,Alphabet Inc.,2024-06-17,177.2400054932,175.4600067139,174.8099975586,178.3600006104,19618500
GOOGL,Alphabet Inc.,2024-06-18,175.0899963379,177.1399993896,174.1000061035,177.3899993896,21869900
GOOGL,Alphabet Inc.,2024-06-20,176.3000030518,175.3699951172,174.9900054932,177.2899932861,20160100
GOOGL,Alphabet Inc.,2024-06-21,179.6300048828,177.0,176.6100006104,180.8500061035,57759000
GOOGL,Alphabet Inc.,2024-06-24,179.3200073242,180.1499938965,178.8200073242,180.8800048828,8696677
GOOG,Alphabet Inc.,2023-12-26,142.6576690674,142.8174756178,142.3380254837,143.7813903212,11170100
GOOG,Alphabet Inc.,2023-12-27,141.2792358398,142.6676552983,140.8906704337,143.1571038308,17288400
GOOG,Alphabet Inc.,2023-12-28,141.1194152832,141.6887747183,140.667933187,142.1082955035,12192500
GOOG,Alphabet Inc.,2023-12-29,140.7698059082,140.5200900684,139.7409778675,141.2742367819,14872700
GOOG,Alphabet Inc.,2024-01-02,139.4013671875,139.4413302569,137.5834438095,140.4551759511,20071900
GOOG,Alphabet Inc.,2024-01-03,140.2004547119,138.4424607744,138.2726405993,140.9296206601,18974300
GOOG,Alphabet Inc.,2024-01-04,137.8830871582,139.6910425856,137.8531224777,140.4751387149,18253300
GOOG,Alphabet Inc.,2024-01-05,137.2338409424,138.1947531352,136.6944614164,138.6522251313,15433200
GOOG,Alphabet Inc.,2024-01-08,140.3702697754,137.8431466396,137.7232879111,140.480145357,17645300
GOOG,Alphabet Inc.,2024-01-09,142.3979492188,139.9007909756,139.6310936177,142.637681897,19579700
GOOG,Alphabet Inc.,2024-01-10,143.6365509033,142.3580070513,142.2980776897,144.3607176778,16641900
GOOG,Alphabet Inc.,2024-01-11,143.5066986084,144.7303123338,142.0533505754,146.4933055731,17471100
GOOG,Alphabet Inc.,2024-01-12,144.0760498047,144.1759269912,143.1970452117,144.5754814614,13995200
GOOG,Alphabet Inc.,2024-01-16,143.916229248,143.2669589439,142.8933911336,145.6742232077,19198900
GOOG,Alphabet Inc.,2024-01-17,142.7275848389,142.7475663737,140.3502851658,143.2469980534,17884500
GOOG,Alphabet Inc.,2024-01-18,144.8251953125,143.2769541497,143.1870601106,145.4195201951,18876800
GOOG,Alphabet Inc.,2024-01-19,147.8018035889,146.1386876606,145.6342720588,147.8717160943,27170900
GOOG,Alphabet Inc.,2024-01-22,147.5421142578,148.5409776222,147.4122571432,149.8444869968,21829200
GOOG,Alphabet Inc.,2024-01-23,148.5110015869,147.5521012672,147.0227048896,148.6908049228,14113600
GOOG,Alphabet Inc.,2024-01-24,150.179107666,150.1191630634,149.6696776135,151.3977221472,19245000
